Date,Open,High,Low,Close,Volume
2025-04-03 19:40:00,82079.21,82222.82,81980.0,82149.35,345
2025-04-03 19:45:00,82149.35,82317.38,82042.66,82299.48,359
2025-04-03 19:50:00,82299.48,82320.75,82159.44,82221.07,402
2025-04-03 19:55:00,82221.07,82325.73,82049.05,82289.52,273
2025-04-03 20:00:00,82289.52,82350.76,81927.32,81927.32,254
2025-04-03 20:05:00,81927.32,82048.26,81916.55,82014.72,271
2025-04-03 20:10:00,82014.72,82186.95,82010.0,82021.88,334
2025-04-03 20:15:00,82021.88,82051.99,81877.62,82041.24,266
2025-04-03 20:20:00,82041.24,82043.41,81800.0,81822.0,244
2025-04-03 20:25:00,81822.0,81857.94,81719.09,81830.55,259
2025-04-03 20:30:00,81830.55,81908.24,81810.89,81834.1,311
2025-04-03 20:35:00,81834.1,82035.62,81834.1,81862.99,271
2025-04-03 20:40:00,81862.99,81943.36,81769.17,81854.28,246
2025-04-03 20:45:00,81854.28,81965.58,81792.0,81861.78,280
2025-04-03 20:50:00,81861.78,81908.81,81722.25,81799.99,276
2025-04-03 20:55:00,81799.99,81854.2,81674.0,81774.93,234
2025-04-03 21:00:00,81775.99,81795.65,81630.74,81779.99,302
2025-04-03 21:05:00,81779.99,82037.73,81768.0,81956.68,255
2025-04-03 21:10:00,81956.68,82144.07,81956.68,82100.0,229
2025-04-03 21:15:00,82100.0,82179.85,81938.78,81951.43,218
2025-04-03 21:20:00,81951.43,82017.52,81890.24,81934.02,203
2025-04-03 21:25:00,81934.02,81934.02,81810.1,81830.0,127
2025-04-03 21:30:00,81830.0,81959.85,81754.71,81766.44,191
2025-04-03 21:35:00,81766.44,81871.76,81736.55,81871.76,225
2025-04-03 21:40:00,81871.76,81871.76,81680.61,81694.95,151
2025-04-03 21:45:00,81694.95,81764.99,81557.58,81600.5,175
2025-04-03 21:50:00,81600.5,81750.74,81540.0,81638.54,174
2025-04-03 21:55:00,81638.54,81711.74,81566.41,81679.03,188
2025-04-03 22:00:00,81679.03,81812.38,81604.0,81708.69,307
2025-04-03 22:05:00,81708.69,81889.99,81670.57,81851.74,255
2025-04-03 22:10:00,81851.74,82163.98,81839.13,82143.65,253
2025-04-03 22:15:00,82144.99,82235.99,82037.8,82235.99,235
2025-04-03 22:20:00,82235.99,82317.98,82095.34,82095.34,295
2025-04-03 22:25:00,82095.34,82122.39,82000.33,82109.45,139
2025-04-03 22:30:00,82109.45,82191.99,82077.59,82108.0,217
2025-04-03 22:35:00,82108.0,82362.4,82108.0,82257.99,207
2025-04-03 22:40:00,82257.99,82285.61,82140.72,82193.98,174
2025-04-03 22:45:00,82193.98,82197.3,81829.57,81979.99,171
2025-04-03 22:50:00,81979.99,82049.76,81918.58,82015.54,201
2025-04-03 22:55:00,82015.54,82114.27,81920.0,81931.92,258
2025-04-03 23:00:00,81931.92,82007.15,81891.1,81959.83,271
2025-04-03 23:05:00,81959.83,82209.58,81950.75,82207.29,276
2025-04-03 23:10:00,82207.29,82269.96,82150.93,82268.29,322
2025-04-03 23:15:00,82268.29,82271.99,81977.44,82039.22,257
2025-04-03 23:20:00,82039.22,82115.74,81965.53,82114.34,268
2025-04-03 23:25:00,82114.34,82115.74,81918.8,82002.09,263
2025-04-03 23:30:00,82010.25,82078.14,81918.79,82027.43,205
2025-04-03 23:35:00,82027.43,82139.98,81891.98,81906.88,203
2025-04-03 23:40:00,81906.88,82053.1,81872.26,82031.71,154
2025-04-03 23:45:00,82031.71,82057.82,81936.01,81966.01,145
2025-04-03 23:50:00,81966.01,82069.64,81950.0,82050.23,138
2025-04-03 23:55:00,82050.23,82050.23,81806.75,81821.45,100
2025-04-04 00:00:00,81821.45,81933.15,81800.0,81846.0,173
2025-04-04 00:05:00,81846.0,81949.85,81846.0,81949.85,100
2025-04-04 00:10:00,81949.85,82106.83,81906.12,82106.83,104
2025-04-04 00:15:00,82106.83,82226.0,82106.83,82226.0,119
2025-04-04 00:20:00,82226.0,82399.99,82188.41,82392.0,103
2025-04-04 00:25:00,82392.0,82421.04,82296.75,82363.98,119
2025-04-04 00:30:00,82363.98,82399.16,82333.87,82343.87,142
2025-04-04 00:35:00,82343.87,82570.0,82342.93,82546.71,103
2025-04-04 00:40:00,82546.71,82546.71,82495.04,82509.43,67
2025-04-04 00:45:00,82509.43,82573.96,82438.26,82520.44,88
2025-04-04 00:50:00,82520.44,82588.78,82520.44,82580.35,51
